YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W14,2524,0,1605,0,,IT,59641488,IT,Age18_24,COM,4121339
2021-W14,20088,0,11824,0,,IT,59641488,IT,Age25_49,COM,18920355
2021-W14,27427,0,25,0,,IT,59641488,IT,Age25_49,AZ,18920355
2021-W14,3794,0,2239,0,,IT,59641488,IT,Age25_49,MOD,18920355
2021-W14,4277,0,1766,0,,IT,59641488,IT,Age50_59,MOD,9414195
2021-W14,16142,0,12,0,,IT,59641488,IT,Age50_59,AZ,9414195
2021-W14,18367,0,7779,0,,IT,59641488,IT,Age50_59,COM,9414195
2021-W14,27058,0,8071,0,,IT,59641488,IT,Age60_69,COM,7364364
2021-W14,17557,0,17,0,,IT,59641488,IT,Age60_69,AZ,7364364
2021-W14,6629,0,2259,0,,IT,59641488,IT,Age60_69,MOD,7364364
2021-W14,132397,0,95,0,,IT,59641488,IT,Age70_79,AZ,5968373
2021-W14,15811,0,2717,0,,IT,59641488,IT,Age70_79,MOD,5968373
2021-W14,58795,0,9171,0,,IT,59641488,IT,Age70_79,COM,5968373
2021-W14,137649,0,132788,0,,IT,59641488,IT,Age80+,COM,4419703
2021-W14,26785,0,17250,0,,IT,59641488,IT,Age80+,MOD,4419703
2021-W14,6113,0,21,0,,IT,59641488,IT,Age80+,AZ,4419703
2021-W14,0,0,0,1718,,IT,59641488,IT,HCW,MOD,0
2021-W14,0,0,0,16213,,IT,59641488,IT,HCW,COM,0
2021-W14,0,0,0,2740,,IT,59641488,IT,HCW,AZ,0
2021-W14,0,0,0,9792,,IT,59641488,IT,LTCF,COM,0
2021-W14,0,0,0,3064,,IT,59641488,IT,LTCF,MOD,0
2021-W14,0,0,0,2251,,IT,59641488,IT,LTCF,AZ,0
2021-W06,368,,0,0,1800,LI,38747,LI,ALL,MOD,31907
2021-W06,468,,329,0,1950,LI,38747,LI,ALL,COM,31907
2021-W07,2,,118,0,0,LI,38747,LI,ALL,COM,31907
2021-W07,520,,0,0,0,LI,38747,LI,ALL,MOD,31907
2021-W08,6,,362,0,0,LI,38747,LI,ALL,MOD,31907
2021-W08,406,,10,0,0,LI,38747,LI,ALL,COM,31907
2021-W09,0,,0,0,800,LI,38747,LI,ALL,MOD,31907
2021-W09,528,,1,0,975,LI,38747,LI,ALL,COM,31907
2021-W10,0,,0,0,0,LI,38747,LI,ALL,COM,31907
2021-W10,647,,1,0,0,LI,38747,LI,ALL,MOD,31907
2021-W11,10,,509,0,0,LI,38747,LI,ALL,MOD,31907
2021-W11,44,,6,0,0,LI,38747,LI,ALL,COM,31907
2021-W12,0,,0,0,1600,LI,38747,LI,ALL,MOD,31907
2021-W12,725,,399,0,975,LI,38747,LI,ALL,COM,31907
2021-W13,2,,523,0,0,LI,38747,LI,ALL,COM,31907
2021-W13,480,,9,0,1500,LI,38747,LI,ALL,MOD,31907
2020-W52,710,0,0,0,710,LT01,2794090,LT,ALL,COM,664811
2020-W52,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2020-W52,2418,0,0,0,2418,LT,2794090,LT,ALL,COM,2295269
2020-W52,0,0,0,0,0,LT,2794090,LT,ALL,MOD,2295269
2020-W52,1708,0,0,0,1708,LT02,2794090,LT,ALL,COM,1630458
2020-W52,0,0,0,0,0,LT02,2794090,LT,ALL,MOD,1630458
2020-W52,84,0,0,0,84,LT,2794090,LT,Age18_24,COM,209209
2020-W52,0,0,0,0,0,LT,2794090,LT,Age18_24,MOD,209209
2020-W52,1252,0,0,0,1252,LT,2794090,LT,Age25_49,COM,914337
2020-W52,0,0,0,0,0,LT,2794090,LT,Age25_49,MOD,914337
2020-W52,701,0,0,0,701,LT,2794090,LT,Age50_59,COM,419039
2020-W52,0,0,0,0,0,LT,2794090,LT,Age50_59,MOD,419039
2020-W52,354,0,0,0,354,LT,2794090,LT,Age60_69,COM,351248
2020-W52,0,0,0,0,0,LT,2794090,LT,Age60_69,MOD,351248
2020-W52,0,0,0,0,0,LT,2794090,LT,Age70_79,MOD,236890
2020-W52,27,0,0,0,27,LT,2794090,LT,Age70_79,COM,236890
2020-W52,0,0,0,0,0,LT,2794090,LT,Age80+,COM,164546
2020-W52,0,0,0,0,0,LT,2794090,LT,Age80+,MOD,164546
2020-W52,0,0,0,0,0,LT,2794090,LT,AgeUNK,COM,
2020-W52,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2020-W53,5402,0,0,0,5402,LT02,2794090,LT,ALL,COM,1630458
2020-W53,1926,0,0,0,1926,LT01,2794090,LT,ALL,COM,664811
2020-W53,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2020-W53,7328,0,0,0,7328,LT,2794090,LT,ALL,COM,2295269
2020-W53,0,0,0,0,0,LT02,2794090,LT,ALL,MOD,1630458
2020-W53,0,0,0,0,0,LT,2794090,LT,ALL,MOD,2295269
2020-W53,241,0,0,0,241,LT,2794090,LT,Age18_24,COM,209209
2020-W53,0,0,0,0,0,LT,2794090,LT,Age18_24,MOD,209209
2020-W53,0,0,0,0,0,LT,2794090,LT,Age25_49,MOD,914337
2020-W53,3249,0,0,0,3249,LT,2794090,LT,Age25_49,COM,914337
2020-W53,2368,0,0,0,2368,LT,2794090,LT,Age50_59,COM,419039
2020-W53,0,0,0,0,0,LT,2794090,LT,Age50_59,MOD,419039
2020-W53,0,0,0,0,0,LT,2794090,LT,Age60_69,MOD,351248
2020-W53,1345,0,0,0,1345,LT,2794090,LT,Age60_69,COM,351248
2020-W53,0,0,0,0,0,LT,2794090,LT,Age70_79,MOD,236890
2020-W53,122,0,0,0,122,LT,2794090,LT,Age70_79,COM,236890
2020-W53,0,0,0,0,0,LT,2794090,LT,Age80+,MOD,164546
2020-W53,3,0,0,0,3,LT,2794090,LT,Age80+,COM,164546
2020-W53,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2020-W53,0,0,0,0,0,LT,2794090,LT,AgeUNK,COM,
2021-W01,2968,0,0,0,2968,LT01,2794090,LT,ALL,COM,664811
2021-W01,10741,0,0,0,10741,LT02,2794090,LT,ALL,COM,1630458
2021-W01,0,0,0,0,0,LT,2794090,LT,ALL,MOD,2295269
2021-W01,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W01,13709,0,0,0,13709,LT,2794090,LT,ALL,COM,2295269
2021-W01,0,0,0,0,0,LT02,2794090,LT,ALL,MOD,1630458
2021-W01,403,0,0,0,403,LT,2794090,LT,Age18_24,COM,209209
2021-W01,0,0,0,0,0,LT,2794090,LT,Age18_24,MOD,209209
2021-W01,5191,0,0,0,5191,LT,2794090,LT,Age25_49,COM,914337
2021-W01,0,0,0,0,0,LT,2794090,LT,Age25_49,MOD,914337
2021-W01,0,0,0,0,0,LT,2794090,LT,Age50_59,MOD,419039
2021-W01,4362,0,0,0,4362,LT,2794090,LT,Age50_59,COM,419039
2021-W01,0,0,0,0,0,LT,2794090,LT,Age60_69,MOD,351248
2021-W01,3132,0,0,0,3132,LT,2794090,LT,Age60_69,COM,351248
2021-W01,0,0,0,0,0,LT,2794090,LT,Age70_79,MOD,236890
2021-W01,441,0,0,0,441,LT,2794090,LT,Age70_79,COM,236890
2021-W01,0,0,0,0,0,LT,2794090,LT,Age80+,MOD,164546
2021-W01,179,0,0,0,179,LT,2794090,LT,Age80+,COM,164546
2021-W01,1,0,0,0,1,LT,2794090,LT,AgeUNK,COM,
2021-W01,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W02,7176,0,656,0,7832,LT01,2794090,LT,ALL,COM,664811
2021-W02,1021,0,0,0,1021,LT,2794090,LT,ALL,MOD,2295269
2021-W02,18518,0,432,0,18950,LT02,2794090,LT,ALL,COM,1630458
2021-W02,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W02,25694,0,1088,0,26782,LT,2794090,LT,ALL,COM,2295269
2021-W02,1021,0,0,0,1021,LT02,2794090,LT,ALL,MOD,1630458
2021-W02,77,0,0,0,77,LT,2794090,LT,Age18_24,MOD,209209
2021-W02,672,0,61,0,733,LT,2794090,LT,Age18_24,COM,209209
2021-W02,413,0,0,0,413,LT,2794090,LT,Age25_49,MOD,914337
2021-W02,8402,0,698,0,9100,LT,2794090,LT,Age25_49,COM,914337
2021-W02,257,0,0,0,257,LT,2794090,LT,Age50_59,MOD,419039
2021-W02,7043,0,231,0,7274,LT,2794090,LT,Age50_59,COM,419039
2021-W02,5366,0,93,0,5459,LT,2794090,LT,Age60_69,COM,351248
2021-W02,167,0,0,0,167,LT,2794090,LT,Age60_69,MOD,351248
2021-W02,46,0,0,0,46,LT,2794090,LT,Age70_79,MOD,236890
2021-W02,1841,0,5,0,1846,LT,2794090,LT,Age70_79,COM,236890
2021-W02,2251,0,0,0,2251,LT,2794090,LT,Age80+,COM,164546
2021-W02,60,0,0,0,60,LT,2794090,LT,Age80+,MOD,164546
2021-W02,1,0,0,0,1,LT,2794090,LT,AgeUNK,MOD,
2021-W02,119,0,0,0,119,LT,2794090,LT,AgeUNK,COM,
2021-W03,1326,0,0,0,1326,LT,2794090,LT,ALL,MOD,2295269
2021-W03,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W03,6602,0,7933,0,14535,LT,2794090,LT,ALL,COM,2295269
2021-W03,1617,0,1829,0,3446,LT01,2794090,LT,ALL,COM,664811
2021-W03,1326,0,0,0,1326,LT02,2794090,LT,ALL,MOD,1630458
2021-W03,4985,0,6104,0,11089,LT02,2794090,LT,ALL,COM,1630458
2021-W03,65,0,0,0,65,LT,2794090,LT,Age18_24,MOD,209209
2021-W03,140,0,226,0,366,LT,2794090,LT,Age18_24,COM,209209
2021-W03,461,0,0,0,461,LT,2794090,LT,Age25_49,MOD,914337
2021-W03,1922,0,3498,0,5420,LT,2794090,LT,Age25_49,COM,914337
2021-W03,284,0,0,0,284,LT,2794090,LT,Age50_59,MOD,419039
2021-W03,1498,0,2600,0,4098,LT,2794090,LT,Age50_59,COM,419039
2021-W03,1227,0,1469,0,2696,LT,2794090,LT,Age60_69,COM,351248
2021-W03,309,0,0,0,309,LT,2794090,LT,Age60_69,MOD,351248
2021-W03,509,0,137,0,646,LT,2794090,LT,Age70_79,COM,236890
2021-W03,100,0,0,0,100,LT,2794090,LT,Age70_79,MOD,236890
2021-W03,1298,0,3,0,1301,LT,2794090,LT,Age80+,COM,164546
2021-W03,107,0,0,0,107,LT,2794090,LT,Age80+,MOD,164546
2021-W03,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W03,8,0,0,0,8,LT,2794090,LT,AgeUNK,COM,
2021-W04,12800,0,12316,0,25116,LT,2794090,LT,ALL,COM,2295269
2021-W04,1,0,0,0,1,LT02,2794090,LT,ALL,MOD,1630458
2021-W04,8327,0,9469,0,17796,LT02,2794090,LT,ALL,COM,1630458
2021-W04,1,0,0,0,1,LT,2794090,LT,ALL,MOD,2295269
2021-W04,4473,0,2847,0,7320,LT01,2794090,LT,ALL,COM,664811
2021-W04,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W04,0,0,0,0,0,LT,2794090,LT,Age18_24,MOD,209209
2021-W04,742,0,349,0,1091,LT,2794090,LT,Age18_24,COM,209209
2021-W04,0,0,0,0,0,LT,2794090,LT,Age25_49,MOD,914337
2021-W04,5934,0,4769,0,10703,LT,2794090,LT,Age25_49,COM,914337
2021-W04,1,0,0,0,1,LT,2794090,LT,Age50_59,MOD,419039
2021-W04,3043,0,3915,0,6958,LT,2794090,LT,Age50_59,COM,419039
2021-W04,0,0,0,0,0,LT,2794090,LT,Age60_69,MOD,351248
2021-W04,1981,0,2775,0,4756,LT,2794090,LT,Age60_69,COM,351248
2021-W04,0,0,0,0,0,LT,2794090,LT,Age70_79,MOD,236890
2021-W04,383,0,403,0,786,LT,2794090,LT,Age70_79,COM,236890
2021-W04,694,0,104,0,798,LT,2794090,LT,Age80+,COM,164546
2021-W04,0,0,0,0,0,LT,2794090,LT,Age80+,MOD,164546
2021-W04,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W04,23,0,1,0,24,LT,2794090,LT,AgeUNK,COM,
2021-W05,5205,0,23913,0,29118,LT,2794090,LT,ALL,COM,2295269
2021-W05,4546,0,17550,0,22096,LT02,2794090,LT,ALL,COM,1630458
2021-W05,1668,0,0,0,1668,LT02,2794090,LT,ALL,MOD,1630458
2021-W05,659,0,6363,0,7022,LT01,2794090,LT,ALL,COM,664811
2021-W05,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W05,1668,0,0,0,1668,LT,2794090,LT,ALL,MOD,2295269
2021-W05,93,0,0,0,93,LT,2794090,LT,Age18_24,MOD,209209
2021-W05,146,0,616,0,762,LT,2794090,LT,Age18_24,COM,209209
2021-W05,1846,0,7846,0,9692,LT,2794090,LT,Age25_49,COM,914337
2021-W05,747,0,0,0,747,LT,2794090,LT,Age25_49,MOD,914337
2021-W05,442,0,0,0,442,LT,2794090,LT,Age50_59,MOD,419039
2021-W05,1416,0,6586,0,8002,LT,2794090,LT,Age50_59,COM,419039
2021-W05,309,0,0,0,309,LT,2794090,LT,Age60_69,MOD,351248
2021-W05,1087,0,5031,0,6118,LT,2794090,LT,Age60_69,COM,351248
2021-W05,52,0,0,0,52,LT,2794090,LT,Age70_79,MOD,236890
2021-W05,193,0,1700,0,1893,LT,2794090,LT,Age70_79,COM,236890
2021-W05,514,0,2024,0,2538,LT,2794090,LT,Age80+,COM,164546
2021-W05,25,0,0,0,25,LT,2794090,LT,Age80+,MOD,164546
2021-W05,3,0,110,0,113,LT,2794090,LT,AgeUNK,COM,
2021-W05,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W06,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W06,7386,0,0,0,7386,LT,2794090,LT,ALL,AZ,2295269
2021-W06,3465,0,2053,0,5518,LT01,2794090,LT,ALL,COM,664811
2021-W06,646,0,1063,0,1709,LT02,2794090,LT,ALL,MOD,1630458
2021-W06,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W06,7386,0,0,0,7386,LT02,2794090,LT,ALL,AZ,1630458
2021-W06,646,0,1063,0,1709,LT,2794090,LT,ALL,MOD,2295269
2021-W06,11665,0,6969,0,18634,LT,2794090,LT,ALL,COM,2295269
2021-W06,8200,0,4916,0,13116,LT02,2794090,LT,ALL,COM,1630458
2021-W06,274,0,164,0,438,LT,2794090,LT,Age18_24,COM,209209
2021-W06,18,0,75,0,93,LT,2794090,LT,Age18_24,MOD,209209
2021-W06,295,0,0,0,295,LT,2794090,LT,Age18_24,AZ,209209
2021-W06,4981,0,0,0,4981,LT,2794090,LT,Age25_49,AZ,914337
2021-W06,245,0,435,0,680,LT,2794090,LT,Age25_49,MOD,914337
2021-W06,2240,0,2065,0,4305,LT,2794090,LT,Age25_49,COM,914337
2021-W06,2064,0,0,0,2064,LT,2794090,LT,Age50_59,AZ,419039
2021-W06,3981,0,1594,0,5575,LT,2794090,LT,Age50_59,COM,419039
2021-W06,205,0,269,0,474,LT,2794090,LT,Age50_59,MOD,419039
2021-W06,159,0,182,0,341,LT,2794090,LT,Age60_69,MOD,351248
2021-W06,32,0,0,0,32,LT,2794090,LT,Age60_69,AZ,351248
2021-W06,3976,0,1363,0,5339,LT,2794090,LT,Age60_69,COM,351248
2021-W06,584,0,523,0,1107,LT,2794090,LT,Age70_79,COM,236890
2021-W06,3,0,0,0,3,LT,2794090,LT,Age70_79,AZ,236890
2021-W06,15,0,47,0,62,LT,2794090,LT,Age70_79,MOD,236890
2021-W06,11,0,0,0,11,LT,2794090,LT,Age80+,AZ,164546
2021-W06,4,0,54,0,58,LT,2794090,LT,Age80+,MOD,164546
2021-W06,600,0,1251,0,1851,LT,2794090,LT,Age80+,COM,164546
2021-W06,0,0,0,0,0,LT,2794090,LT,AgeUNK,AZ,
2021-W06,10,0,9,0,19,LT,2794090,LT,AgeUNK,COM,
2021-W06,0,0,1,0,1,LT,2794090,LT,AgeUNK,MOD,
2021-W07,13148,0,11456,0,24604,LT,2794090,LT,ALL,COM,2295269
2021-W07,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W07,8990,0,7396,0,16386,LT02,2794090,LT,ALL,COM,1630458
2021-W07,7260,0,0,0,7260,LT02,2794090,LT,ALL,AZ,1630458
2021-W07,7260,0,0,0,7260,LT,2794090,LT,ALL,AZ,2295269
2021-W07,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W07,2453,0,1178,0,3631,LT02,2794090,LT,ALL,MOD,1630458
2021-W07,4158,0,4060,0,8218,LT01,2794090,LT,ALL,COM,664811
2021-W07,2453,0,1178,0,3631,LT,2794090,LT,ALL,MOD,2295269
2021-W07,19,0,63,0,82,LT,2794090,LT,Age18_24,MOD,209209
2021-W07,121,0,0,0,121,LT,2794090,LT,Age18_24,AZ,209209
2021-W07,158,0,645,0,803,LT,2794090,LT,Age18_24,COM,209209
2021-W07,1162,0,5246,0,6408,LT,2794090,LT,Age25_49,COM,914337
2021-W07,370,0,414,0,784,LT,2794090,LT,Age25_49,MOD,914337
2021-W07,2615,0,0,0,2615,LT,2794090,LT,Age25_49,AZ,914337
2021-W07,505,0,261,0,766,LT,2794090,LT,Age50_59,MOD,419039
2021-W07,2031,0,2760,0,4791,LT,2794090,LT,Age50_59,COM,419039
2021-W07,1539,0,0,0,1539,LT,2794090,LT,Age50_59,AZ,419039
2021-W07,412,0,285,0,697,LT,2794090,LT,Age60_69,MOD,351248
2021-W07,2263,0,1764,0,4027,LT,2794090,LT,Age60_69,COM,351248
2021-W07,526,0,0,0,526,LT,2794090,LT,Age60_69,AZ,351248
2021-W07,110,0,82,0,192,LT,2794090,LT,Age70_79,MOD,236890
2021-W07,1699,0,382,0,2081,LT,2794090,LT,Age70_79,COM,236890
2021-W07,614,0,0,0,614,LT,2794090,LT,Age70_79,AZ,236890
2021-W07,5830,0,637,0,6467,LT,2794090,LT,Age80+,COM,164546
2021-W07,1037,0,73,0,1110,LT,2794090,LT,Age80+,MOD,164546
2021-W07,1845,0,0,0,1845,LT,2794090,LT,Age80+,AZ,164546
2021-W07,5,0,22,0,27,LT,2794090,LT,AgeUNK,COM,
2021-W07,0,0,0,0,0,LT,2794090,LT,AgeUNK,AZ,
2021-W07,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W08,15856,0,0,0,15856,LT02,2794090,LT,ALL,AZ,1630458
2021-W08,15856,0,0,0,15856,LT,2794090,LT,ALL,AZ,2295269
2021-W08,5980,0,720,0,6700,LT01,2794090,LT,ALL,COM,664811
2021-W08,2921,0,5,0,2926,LT02,2794090,LT,ALL,MOD,1630458
2021-W08,17866,0,4906,0,22772,LT02,2794090,LT,ALL,COM,1630458
2021-W08,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W08,23846,0,5626,0,29472,LT,2794090,LT,ALL,COM,2295269
2021-W08,2921,0,5,0,2926,LT,2794090,LT,ALL,MOD,2295269
2021-W08,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W08,45,0,0,0,45,LT,2794090,LT,Age18_24,AZ,209209
2021-W08,26,0,1,0,27,LT,2794090,LT,Age18_24,MOD,209209
2021-W08,92,0,201,0,293,LT,2794090,LT,Age18_24,COM,209209
2021-W08,1004,0,2114,0,3118,LT,2794090,LT,Age25_49,COM,914337
2021-W08,553,0,0,0,553,LT,2794090,LT,Age25_49,AZ,914337
2021-W08,142,0,3,0,145,LT,2794090,LT,Age25_49,MOD,914337
2021-W08,110,0,0,0,110,LT,2794090,LT,Age50_59,MOD,419039
2021-W08,543,0,0,0,543,LT,2794090,LT,Age50_59,AZ,419039
2021-W08,1141,0,1520,0,2661,LT,2794090,LT,Age50_59,COM,419039
2021-W08,2351,0,1168,0,3519,LT,2794090,LT,Age60_69,COM,351248
2021-W08,103,0,0,0,103,LT,2794090,LT,Age60_69,MOD,351248
2021-W08,1407,0,0,0,1407,LT,2794090,LT,Age60_69,AZ,351248
2021-W08,5902,0,0,0,5902,LT,2794090,LT,Age70_79,AZ,236890
2021-W08,5561,0,184,0,5745,LT,2794090,LT,Age70_79,COM,236890
2021-W08,534,0,0,0,534,LT,2794090,LT,Age70_79,MOD,236890
2021-W08,13694,0,437,0,14131,LT,2794090,LT,Age80+,COM,164546
2021-W08,7406,0,0,0,7406,LT,2794090,LT,Age80+,AZ,164546
2021-W08,2006,0,1,0,2007,LT,2794090,LT,Age80+,MOD,164546
2021-W08,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W08,0,0,0,0,0,LT,2794090,LT,AgeUNK,AZ,
2021-W08,3,0,2,0,5,LT,2794090,LT,AgeUNK,COM,
2021-W09,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W09,15160,0,0,0,15160,LT,2794090,LT,ALL,AZ,2295269
2021-W09,3052,0,3330,0,6382,LT01,2794090,LT,ALL,COM,664811
2021-W09,7133,0,1604,0,8737,LT,2794090,LT,ALL,MOD,2295269
2021-W09,15160,0,0,0,15160,LT02,2794090,LT,ALL,AZ,1630458
2021-W09,19821,0,7661,0,27482,LT02,2794090,LT,ALL,COM,1630458
2021-W09,7133,0,1604,0,8737,LT02,2794090,LT,ALL,MOD,1630458
2021-W09,22873,0,10991,0,33864,LT,2794090,LT,ALL,COM,2295269
2021-W09,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W09,11,0,89,0,100,LT,2794090,LT,Age18_24,MOD,209209
2021-W09,33,0,0,0,33,LT,2794090,LT,Age18_24,AZ,209209
2021-W09,137,0,261,0,398,LT,2794090,LT,Age18_24,COM,209209
2021-W09,894,0,2239,0,3133,LT,2794090,LT,Age25_49,COM,914337
2021-W09,121,0,718,0,839,LT,2794090,LT,Age25_49,MOD,914337
2021-W09,372,0,0,0,372,LT,2794090,LT,Age25_49,AZ,914337
2021-W09,308,0,0,0,308,LT,2794090,LT,Age50_59,AZ,419039
2021-W09,831,0,3736,0,4567,LT,2794090,LT,Age50_59,COM,419039
2021-W09,96,0,426,0,522,LT,2794090,LT,Age50_59,MOD,419039
2021-W09,2284,0,0,0,2284,LT,2794090,LT,Age60_69,AZ,351248
2021-W09,571,0,309,0,880,LT,2794090,LT,Age60_69,MOD,351248
2021-W09,1850,0,3693,0,5543,LT,2794090,LT,Age60_69,COM,351248
2021-W09,3271,0,47,0,3318,LT,2794090,LT,Age70_79,MOD,236890
2021-W09,11189,0,474,0,11663,LT,2794090,LT,Age70_79,COM,236890
2021-W09,8809,0,0,0,8809,LT,2794090,LT,Age70_79,AZ,236890
2021-W09,3354,0,0,0,3354,LT,2794090,LT,Age80+,AZ,164546
2021-W09,7966,0,580,0,8546,LT,2794090,LT,Age80+,COM,164546
2021-W09,3063,0,15,0,3078,LT,2794090,LT,Age80+,MOD,164546
2021-W09,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W09,6,0,8,0,14,LT,2794090,LT,AgeUNK,COM,
2021-W09,0,0,0,0,0,LT,2794090,LT,AgeUNK,AZ,
2021-W10,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W10,1301,0,587,0,1888,LT02,2794090,LT,ALL,MOD,1630458
2021-W10,19746,0,12649,0,32395,LT,2794090,LT,ALL,COM,2295269
2021-W10,22051,0,4,0,22055,LT02,2794090,LT,ALL,AZ,1630458
2021-W10,22051,0,4,0,22055,LT,2794090,LT,ALL,AZ,2295269
2021-W10,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W10,2732,0,4094,0,6826,LT01,2794090,LT,ALL,COM,664811
2021-W10,1301,0,587,0,1888,LT,2794090,LT,ALL,MOD,2295269
2021-W10,17014,0,8555,0,25569,LT02,2794090,LT,ALL,COM,1630458
2021-W10,134,0,147,0,281,LT,2794090,LT,Age18_24,COM,209209
2021-W10,1,0,12,0,13,LT,2794090,LT,Age18_24,MOD,209209
2021-W10,34,0,0,0,34,LT,2794090,LT,Age18_24,AZ,209209
2021-W10,367,0,1,0,368,LT,2794090,LT,Age25_49,AZ,914337
2021-W10,723,0,1055,0,1778,LT,2794090,LT,Age25_49,COM,914337
2021-W10,6,0,212,0,218,LT,2794090,LT,Age25_49,MOD,914337
2021-W10,330,0,0,0,330,LT,2794090,LT,Age50_59,AZ,419039
2021-W10,8,0,197,0,205,LT,2794090,LT,Age50_59,MOD,419039
2021-W10,612,0,1995,0,2607,LT,2794090,LT,Age50_59,COM,419039
2021-W10,6341,0,0,0,6341,LT,2794090,LT,Age60_69,AZ,351248
2021-W10,67,0,151,0,218,LT,2794090,LT,Age60_69,MOD,351248
2021-W10,3322,0,2237,0,5559,LT,2794090,LT,Age60_69,COM,351248
2021-W10,11916,0,1672,0,13588,LT,2794090,LT,Age70_79,COM,236890
2021-W10,909,0,11,0,920,LT,2794090,LT,Age70_79,MOD,236890
2021-W10,12620,0,0,0,12620,LT,2794090,LT,Age70_79,AZ,236890
2021-W10,3038,0,5537,0,8575,LT,2794090,LT,Age80+,COM,164546
2021-W10,2359,0,3,0,2362,LT,2794090,LT,Age80+,AZ,164546
2021-W10,310,0,4,0,314,LT,2794090,LT,Age80+,MOD,164546
2021-W10,0,0,0,0,0,LT,2794090,LT,AgeUNK,MOD,
2021-W10,0,0,0,0,0,LT,2794090,LT,AgeUNK,AZ,
2021-W10,1,0,6,0,7,LT,2794090,LT,AgeUNK,COM,
2021-W11,0,0,0,0,0,LT01,2794090,LT,ALL,COM,664811
2021-W11,5413,0,12260,0,17673,LT02,2794090,LT,ALL,COM,1630458
2021-W11,8871,0,9,0,8880,LT02,2794090,LT,ALL,AZ,1630458
2021-W11,0,0,0,0,0,LT01,2794090,LT,ALL,AZ,664811
2021-W11,8871,0,9,0,8880,LT,2794090,LT,ALL,AZ,2295269
2021-W11,5413,0,12260,0,17673,LT,2794090,LT,ALL,COM,2295269
2021-W11,209,0,206,0,415,LT02,2794090,LT,ALL,MOD,1630458
2021-W11,0,0,0,0,0,LT01,2794090,LT,ALL,MOD,664811
2021-W11,209,0,206,0,415,LT,2794090,LT,ALL,MOD,2295269
2021-W11,6,0,0,0,6,LT,2794090,LT,Age18_24,AZ,209209
2021-W11,40,0,55,0,95,LT,2794090,LT,Age18_24,COM,209209
2021-W11,0,0,2,0,2,LT,2794090,LT,Age18_24,MOD,209209
2021-W11,139,0,5,0,144,LT,2794090,LT,Age25_49,AZ,914337
2021-W11,298,0,525,0,823,LT,2794090,LT,Age25_49,COM,914337
2021-W11,2,0,78,0,80,LT,2794090,LT,Age25_49,MOD,914337
2021-W11,1,0,87,0,88,LT,2794090,LT,Age50_59,MOD,419039
2021-W11,356,0,595,0,951,LT,2794090,LT,Age50_59,COM,419039
2021-W11,148,0,3,0,151,LT,2794090,LT,Age50_59,AZ,419039
2021-W11,3058,0,1,0,3059,LT,2794090,LT,Age60_69,AZ,351248
2021-W11,1999,0,1082,0,3081,LT,2794090,LT,Age60_69,COM,351248
2021-W11,9,0,37,0,46,LT,2794090,LT,Age60_69,MOD,351248
2021-W11,2216,0,2504,0,4720,LT,2794090,LT,Age70_79,COM,236890
2021-W11,4898,0,0,0,4898,LT,2794090,LT,Age70_79,AZ,236890
2021-W11,178,0,1,0,179,LT,2794090,LT,Age70_79,MOD,236890
2021-W11,503,0,7495,0,7998,LT,2794090,LT,Age80+,COM,164546
2021-W11,620,0,0,0,620,LT,2794090,LT,Age80+,AZ,164546
2021-W11,19,0,1,0,20,LT,2794090,LT,Age80+,MOD,164546
2021-W11,1,0,4,0,5,LT,2794090,LT,AgeUNK,COM,
