year_week,country_code,age_group,new_cases
2020-27,SE,50-79yr,1232
2020-27,SI,50-79yr,26
2020-27,SK,50-79yr,23
2020-28,AT,50-79yr,126
2020-28,BE,50-79yr,189
2020-28,CY,50-79yr,1
2020-28,CZ,50-79yr,189
2020-28,DE,50-79yr,540
2020-28,DK,50-79yr,47
2020-28,EE,50-79yr,6
2020-28,EL,50-79yr,75
2020-28,ES,50-79yr,1551
2020-28,FI,50-79yr,9
2020-28,HR,50-79yr,188
2020-28,HU,50-79yr,21
2020-28,IE,50-79yr,20
2020-28,IS,50-79yr,0
2020-28,IT,50-79yr,424
2020-28,LT,50-79yr,14
2020-28,LU,50-79yr,57
2020-28,LV,50-79yr,6
2020-28,MT,50-79yr,0
2020-28,NL,50-79yr,111
2020-28,NO,50-79yr,20
2020-28,PL,50-79yr,241
2020-28,PT,50-79yr,679
2020-28,RO,50-79yr,1596
2020-28,SE,50-79yr,600
2020-28,SI,50-79yr,36
2020-28,SK,50-79yr,31
2020-29,AT,50-79yr,205
2020-29,BE,50-79yr,337
2020-29,CY,50-79yr,1
2020-29,CZ,50-79yr,190
2020-29,DE,50-79yr,672
2020-29,DK,50-79yr,69
2020-29,EE,50-79yr,1
2020-29,EL,50-79yr,63
2020-29,ES,50-79yr,2652
2020-29,FI,50-79yr,3
2020-29,HR,50-79yr,220
2020-29,HU,50-79yr,31
2020-29,IE,50-79yr,33
2020-29,IS,50-79yr,0
2020-29,IT,50-79yr,394
2020-29,LT,50-79yr,19
2020-29,LU,50-79yr,83
2020-29,LV,50-79yr,6
2020-29,MT,50-79yr,0
2020-29,NL,50-79yr,214
2020-29,NO,50-79yr,14
2020-29,PL,50-79yr,285
2020-29,PT,50-79yr,534
2020-29,RO,50-79yr,2132
2020-29,SE,50-79yr,419
2020-29,SI,50-79yr,40
2020-29,SK,50-79yr,24
2020-30,AT,50-79yr,222
2020-30,BE,50-79yr,534
2020-30,CY,50-79yr,1
2020-30,CZ,50-79yr,321
2020-30,DE,50-79yr,892
2020-30,DK,50-79yr,82
2020-30,EE,50-79yr,2
2020-30,EL,50-79yr,98
2020-30,ES,50-79yr,3489
2020-30,FI,50-79yr,13
2020-30,HR,50-79yr,291
2020-30,HU,50-79yr,21
2020-30,IE,50-79yr,25
2020-30,IS,50-79yr,1
2020-30,IT,50-79yr,499
2020-30,LT,50-79yr,25
2020-30,LU,50-79yr,89
2020-30,LV,50-79yr,10
2020-30,MT,50-79yr,1
2020-30,NL,50-79yr,370
2020-30,NO,50-79yr,20
2020-30,PL,50-79yr,315
2020-30,PT,50-79yr,422
2020-30,RO,50-79yr,3134
2020-30,SE,50-79yr,345
2020-30,SI,50-79yr,46
2020-30,SK,50-79yr,47
2020-31,AT,50-79yr,179
2020-31,BE,50-79yr,814
2020-31,CY,50-79yr,24
2020-31,CZ,50-79yr,297
2020-31,DE,50-79yr,1033
2020-31,DK,50-79yr,116
2020-31,EE,50-79yr,8
2020-31,EL,50-79yr,129
2020-31,ES,50-79yr,5113
2020-31,FI,50-79yr,11
2020-31,HR,50-79yr,163
2020-31,HU,50-79yr,41
2020-31,IE,50-79yr,48
2020-31,IS,50-79yr,15
2020-31,IT,50-79yr,575
2020-31,LT,50-79yr,40
2020-31,LU,50-79yr,54
2020-31,LV,50-79yr,12
2020-31,MT,50-79yr,11
2020-31,NL,50-79yr,603
2020-31,NO,50-79yr,34
2020-31,PL,50-79yr,254
2020-31,PT,50-79yr,356
2020-31,RO,50-79yr,3254
2020-31,SE,50-79yr,363
2020-31,SI,50-79yr,33
2020-31,SK,50-79yr,60
2020-32,AT,50-79yr,155
2020-32,BE,50-79yr,924
2020-32,CY,50-79yr,23
2020-32,CZ,50-79yr,347
2020-32,DE,50-79yr,1196
2020-32,DK,50-79yr,232
2020-32,EE,50-79yr,11
2020-32,EL,50-79yr,210
2020-32,ES,50-79yr,7320
2020-32,FI,50-79yr,27
2020-32,HR,50-79yr,85
2020-32,HU,50-79yr,53
2020-32,IE,50-79yr,101
2020-32,IS,50-79yr,2
2020-32,IT,50-79yr,636
2020-32,LT,50-79yr,48
2020-32,LU,50-79yr,40
2020-32,LV,50-79yr,14
2020-32,MT,50-79yr,31
2020-32,NL,50-79yr,830
2020-32,NO,50-79yr,74
2020-32,PL,50-79yr,763
2020-32,PT,50-79yr,392
2020-32,RO,50-79yr,3403
2020-32,SE,50-79yr,463
2020-32,SI,50-79yr,20
2020-32,SK,50-79yr,69
2020-33,AT,50-79yr,215
2020-33,BE,50-79yr,761
2020-33,CY,50-79yr,17
2020-33,CZ,50-79yr,368
2020-33,DE,50-79yr,1251
2020-33,DK,50-79yr,176
2020-33,EE,50-79yr,6
2020-33,EL,50-79yr,283
2020-33,ES,50-79yr,10383
2020-33,FI,50-79yr,30
2020-33,HR,50-79yr,97
2020-33,HU,50-79yr,51
2020-33,IE,50-79yr,112
2020-33,IS,50-79yr,10
2020-33,IT,50-79yr,745
2020-33,LT,50-79yr,35
2020-33,LU,50-79yr,24
2020-33,LV,50-79yr,7
2020-33,MT,50-79yr,86
2020-33,NL,50-79yr,1061
2020-33,NO,50-79yr,67
2020-33,PL,50-79yr,1266
2020-33,PT,50-79yr,384
2020-33,RO,50-79yr,1919
2020-33,SE,50-79yr,390
2020-33,SI,50-79yr,39
2020-33,SK,50-79yr,82
2020-34,AT,50-79yr,271
2020-34,BE,50-79yr,694
2020-34,CY,50-79yr,13
2020-34,CZ,50-79yr,452
2020-34,DE,50-79yr,1510
2020-34,DK,50-79yr,107
2020-34,EE,50-79yr,16
2020-34,EL,50-79yr,342
2020-34,ES,50-79yr,13736
2020-34,FI,50-79yr,35
2020-34,HR,50-79yr,176
2020-34,HU,50-79yr,36
2020-34,IE,50-79yr,165
2020-34,IS,50-79yr,17
2020-34,IT,50-79yr,1249
2020-34,LT,50-79yr,60
2020-34,LU,50-79yr,48
2020-34,LV,50-79yr,5
2020-34,MT,50-79yr,65
2020-34,NL,50-79yr,864
2020-34,NO,50-79yr,64
2020-34,PL,50-79yr,745
2020-34,PT,50-79yr,438
2020-34,RO,50-79yr,3257
2020-34,SE,50-79yr,370
2020-34,SI,50-79yr,52
2020-34,SK,50-79yr,102
2020-35,AT,50-79yr,367
2020-35,BE,50-79yr,608
2020-35,CY,50-79yr,18
2020-35,CZ,50-79yr,572
2020-35,DE,50-79yr,1429
2020-35,DK,50-79yr,134
2020-35,EE,50-79yr,22
2020-35,EL,50-79yr,378
2020-35,ES,50-79yr,16549
2020-35,FI,50-79yr,26
2020-35,HR,50-79yr,320
2020-35,HU,50-79yr,116
2020-35,IE,50-79yr,138
2020-35,IS,50-79yr,4
2020-35,IT,50-79yr,2123
2020-35,LT,50-79yr,74
2020-35,LU,50-79yr,56
2020-35,LV,50-79yr,12
2020-35,MT,50-79yr,50
2020-35,NL,50-79yr,737
2020-35,NO,50-79yr,45
2020-35,PL,50-79yr,594
2020-35,PT,50-79yr,671
2020-35,RO,50-79yr,3270
2020-35,SE,50-79yr,261
2020-35,SI,50-79yr,67
2020-35,SK,50-79yr,116
2020-36,AT,50-79yr,487
2020-36,BE,50-79yr,717
2020-36,CY,50-79yr,3
2020-36,CZ,50-79yr,913
2020-36,DE,50-79yr,1501
2020-36,DK,50-79yr,263
2020-36,EE,50-79yr,26
2020-36,EL,50-79yr,396
2020-36,ES,50-79yr,19318
2020-36,FI,50-79yr,35
2020-36,HR,50-79yr,373
2020-36,HU,50-79yr,404
2020-36,IE,50-79yr,190
2020-36,IS,50-79yr,11
2020-36,IT,50-79yr,2798
2020-36,LT,50-79yr,58
2020-36,LU,50-79yr,40
2020-36,LV,50-79yr,13
2020-36,MT,50-79yr,58
2020-36,NL,50-79yr,953
2020-36,NO,50-79yr,120
2020-36,PL,50-79yr,692
2020-36,PT,50-79yr,801
2020-36,RO,50-79yr,3428
2020-36,SE,50-79yr,323
2020-36,SI,50-79yr,73
2020-36,SK,50-79yr,166
2020-37,AT,50-79yr,836
2020-37,BE,50-79yr,1254
2020-37,CY,50-79yr,5
2020-37,CZ,50-79yr,1821
2020-37,DE,50-79yr,2087
2020-37,DK,50-79yr,636
2020-37,EE,50-79yr,40
2020-37,EL,50-79yr,557
2020-37,ES,50-79yr,20890
2020-37,FI,50-79yr,57
2020-37,HR,50-79yr,504
2020-37,HU,50-79yr,804
2020-37,IE,50-79yr,320
2020-37,IS,50-79yr,5
2020-37,IT,50-79yr,3145
2020-37,LT,50-79yr,90
2020-37,LU,50-79yr,28
2020-37,LV,50-79yr,15
2020-37,MT,50-79yr,84
2020-37,NL,50-79yr,1682
2020-37,NO,50-79yr,138
2020-37,PL,50-79yr,630
2020-37,PT,50-79yr,1248
2020-37,RO,50-79yr,3267
2020-37,SE,50-79yr,384
2020-37,SI,50-79yr,148
2020-37,SK,50-79yr,219
2020-38,AT,50-79yr,1084
2020-38,BE,50-79yr,2171
2020-38,CY,50-79yr,22
2020-38,CZ,50-79yr,2829
2020-38,DE,50-79yr,2881
2020-38,DK,50-79yr,804
2020-38,EE,50-79yr,81
2020-38,EL,50-79yr,559
2020-38,ES,50-79yr,21323
2020-38,FI,50-79yr,65
2020-38,HR,50-79yr,556
2020-38,HU,50-79yr,1170
2020-38,IE,50-79yr,479
2020-38,IS,50-79yr,39
2020-38,IT,50-79yr,3439
2020-38,LT,50-79yr,132
2020-38,LU,50-79yr,121
2020-38,LV,50-79yr,14
2020-38,MT,50-79yr,112
2020-38,NL,50-79yr,2866
2020-38,NO,50-79yr,122
2020-38,PL,50-79yr,639
2020-38,PT,50-79yr,1394
2020-38,RO,50-79yr,3607
2020-38,SE,50-79yr,561
2020-38,SI,50-79yr,220
2020-38,SK,50-79yr,311
2020-39,AT,50-79yr,1150
2020-39,BE,50-79yr,2493
2020-39,CY,50-79yr,17
2020-39,CZ,50-79yr,3800
2020-39,DE,50-79yr,3203
2020-39,DK,50-79yr,866
2020-39,EE,50-79yr,104
2020-39,EL,50-79yr,606
2020-39,ES,50-79yr,19333
2020-39,FI,50-79yr,159
2020-39,HR,50-79yr,538
2020-39,HU,50-79yr,1449
2020-39,IE,50-79yr,520
2020-39,IS,50-79yr,78
2020-39,IT,50-79yr,4296
2020-39,LT,50-79yr,209
2020-39,LU,50-79yr,71
2020-39,LV,50-79yr,56
2020-39,MT,50-79yr,70
2020-39,NL,50-79yr,4425
2020-39,NO,50-79yr,153
2020-39,PL,50-79yr,818
2020-39,PT,50-79yr,1526
2020-39,RO,50-79yr,3948
2020-39,SE,50-79yr,729
2020-39,SI,50-79yr,274
2020-39,SK,50-79yr,747
2020-40,AT,50-79yr,1407
2020-40,BE,50-79yr,4089
2020-40,CY,50-79yr,32
2020-40,CZ,50-79yr,5262
2020-40,DE,50-79yr,4106
2020-40,DK,50-79yr,707
2020-40,EE,50-79yr,148
2020-40,EL,50-79yr,745
2020-40,ES,50-79yr,19135
2020-40,FI,50-79yr,265
2020-40,HR,50-79yr,569
2020-40,HU,50-79yr,1879
2020-40,IE,50-79yr,726
2020-40,IS,50-79yr,57
2020-40,IT,50-79yr,5667
2020-40,LU,50-79yr,73
2020-40,LV,50-79yr,128
2020-40,MT,50-79yr,85
2020-40,NL,50-79yr,6900
2020-40,NO,50-79yr,198
2020-40,PL,50-79yr,788
2020-40,PT,50-79yr,1722
2020-40,RO,50-79yr,4376
2020-40,SE,50-79yr,964
2020-40,SI,50-79yr,373
2020-40,SK,50-79yr,1261
2020-41,AT,50-79yr,2061
2020-41,BE,50-79yr,9358
2020-41,CY,50-79yr,43
2020-41,CZ,50-79yr,10754
2020-41,DE,50-79yr,7185
2020-41,DK,50-79yr,729
2020-41,EE,50-79yr,95
2020-41,EL,50-79yr,760
2020-41,ES,50-79yr,24569
2020-41,FI,50-79yr,244
2020-41,HR,50-79yr,605
2020-41,HU,50-79yr,2390
2020-41,IE,50-79yr,1070
2020-41,IS,50-79yr,136
2020-41,IT,50-79yr,11676
2020-41,LU,50-79yr,103
2020-41,LV,50-79yr,236
2020-41,MT,50-79yr,124
2020-41,NL,50-79yr,12121
2020-41,NO,50-79yr,213
2020-41,PL,50-79yr,748
2020-41,PT,50-79yr,2395
2020-41,RO,50-79yr,7224
2020-41,SE,50-79yr,1126
2020-41,SI,50-79yr,631
2020-41,SK,50-79yr,2134
2020-42,AT,50-79yr,3002
2020-42,BE,50-79yr,18729
2020-42,CY,50-79yr,110
2020-42,CZ,50-79yr,17979
2020-42,DE,50-79yr,11816
2020-42,DK,50-79yr,920
2020-42,EE,50-79yr,76
2020-42,EL,50-79yr,875
2020-42,ES,50-79yr,31266
2020-42,FI,50-79yr,235
2020-42,HR,50-79yr,830
2020-42,HU,50-79yr,2875
2020-42,IE,50-79yr,1650
2020-42,IS,50-79yr,108
2020-42,IT,50-79yr,23737
2020-42,LT,50-79yr,510
2020-42,LU,50-79yr,148
2020-42,LV,50-79yr,207
2020-42,MT,50-79yr,204
2020-42,NL,50-79yr,17453
2020-42,NO,50-79yr,192
2020-42,PL,50-79yr,936
2020-42,PT,50-79yr,4162
2020-42,RO,50-79yr,9075
2020-42,SE,50-79yr,1479
2020-42,SI,50-79yr,1367
2020-42,SK,50-79yr,3145
2020-43,AT,50-79yr,5667
2020-43,BE,50-79yr,30225
2020-43,CY,50-79yr,147
2020-43,CZ,50-79yr,27227
2020-43,DE,50-79yr,21826
2020-43,DK,50-79yr,1455
2020-43,EE,50-79yr,115
2020-43,EL,50-79yr,1504
2020-43,ES,50-79yr,43094
2020-43,FI,50-79yr,255
2020-43,HR,50-79yr,1003
2020-43,HU,50-79yr,4499
2020-43,IE,50-79yr,1717
2020-43,IS,50-79yr,79
2020-43,IT,50-79yr,46095
2020-43,LT,50-79yr,1031
2020-43,LU,50-79yr,398
2020-43,LV,50-79yr,360
2020-43,MT,50-79yr,211
2020-43,NL,50-79yr,21039
2020-43,NO,50-79yr,367
2020-43,PL,50-79yr,1024
2020-43,PT,50-79yr,5781
2020-43,RO,50-79yr,10343
2020-43,SE,50-79yr,2363
2020-43,SI,50-79yr,3114
2020-43,SK,50-79yr,4700
2020-44,AT,50-79yr,10461
2020-44,BE,50-79yr,32362
2020-44,CY,50-79yr,234
2020-44,CZ,50-79yr,29008
2020-44,DE,50-79yr,33824
2020-44,DK,50-79yr,1796
2020-44,EE,50-79yr,209
2020-44,EL,50-79yr,2855
2020-44,ES,50-79yr,44624
2020-44,FI,50-79yr,281
2020-44,HR,50-79yr,1357
2020-44,HU,50-79yr,6872
2020-44,IE,50-79yr,1100
2020-44,IS,50-79yr,126
2020-44,IT,50-79yr,70347
2020-44,LT,50-79yr,1895
2020-44,LU,50-79yr,607
2020-44,LV,50-79yr,485
2020-44,MT,50-79yr,221
2020-44,NL,50-79yr,23770
2020-44,NO,50-79yr,641
2020-44,PL,50-79yr,1244
2020-44,PT,50-79yr,7774
2020-44,RO,50-79yr,13401
2020-44,SE,50-79yr,5282
2020-44,SI,50-79yr,4093
2020-44,SK,50-79yr,5851
2020-45,AT,50-79yr,15600
2020-45,BE,50-79yr,18394
2020-45,CY,50-79yr,325
2020-45,CZ,50-79yr,26845
2020-45,DE,50-79yr,38483
2020-45,DK,50-79yr,1907
2020-45,EE,50-79yr,323
2020-45,EL,50-79yr,5010
2020-45,ES,50-79yr,40466
2020-45,FI,50-79yr,279
2020-45,HR,50-79yr,1855
2020-45,HU,50-79yr,10163
2020-45,IE,50-79yr,707
2020-45,IS,50-79yr,47
2020-45,IT,50-79yr,89366
2020-45,LT,50-79yr,2759
2020-45,LU,50-79yr,625
2020-45,LV,50-79yr,724
2020-45,MT,50-79yr,218
2020-45,NL,50-79yr,17447
2020-45,NO,50-79yr,911
2020-45,PL,50-79yr,1453
2020-45,PT,50-79yr,10939
2020-45,RO,50-79yr,18444
2020-45,SE,50-79yr,7088
2020-45,SI,50-79yr,3578
2020-45,SK,50-79yr,4539
2020-46,AT,50-79yr,16809
2020-46,BE,50-79yr,11302
2020-46,CY,50-79yr,317
2020-46,CZ,50-79yr,16765
2020-46,DE,50-79yr,38830
2020-46,DK,50-79yr,1947
2020-46,EE,50-79yr,471
2020-46,EL,50-79yr,6392
2020-46,ES,50-79yr,32067
2020-46,FI,50-79yr,364
2020-46,HR,50-79yr,2368
2020-46,HU,50-79yr,11076
2020-46,IE,50-79yr,635
2020-46,IS,50-79yr,34
2020-46,IT,50-79yr,92141
2020-46,LT,50-79yr,3958
2020-46,LU,50-79yr,573
2020-46,LV,50-79yr,917
2020-46,MT,50-79yr,223
2020-46,NL,50-79yr,12983
2020-46,NO,50-79yr,875
2020-46,PL,50-79yr,1704
2020-46,PT,50-79yr,11469
2020-46,RO,50-79yr,20693
2020-46,SE,50-79yr,8946
2020-46,SI,50-79yr,3632
2020-46,SK,50-79yr,3897
2020-47,AT,50-79yr,13994
2020-47,BE,50-79yr,6913
2020-47,CY,50-79yr,329
2020-47,CZ,50-79yr,11433
2020-47,DE,50-79yr,39289
2020-47,DK,50-79yr,1833
2020-47,EE,50-79yr,613
2020-47,EL,50-79yr,6261
2020-47,ES,50-79yr,22871
2020-47,FI,50-79yr,582
2020-47,HR,50-79yr,2648
2020-47,HU,50-79yr,10697
2020-47,IE,50-79yr,532
2020-47,IS,50-79yr,18
2020-47,IT,50-79yr,82699
2020-47,LT,50-79yr,5038
2020-47,LU,50-79yr,557
2020-47,LV,50-79yr,982
2020-47,MT,50-79yr,195
2020-47,NL,50-79yr,11913
2020-47,NO,50-79yr,780
2020-47,PL,50-79yr,2824
2020-47,PT,50-79yr,12163
2020-47,RO,50-79yr,20985
2020-47,SE,50-79yr,9391
2020-47,SI,50-79yr,3623
2020-47,SK,50-79yr,3874
2020-48,AT,50-79yr,10428
2020-48,BE,50-79yr,4871
2020-48,CY,50-79yr,364
2020-48,CZ,50-79yr,9612
2020-48,DE,50-79yr,38058
2020-48,DK,50-79yr,2204
2020-48,EE,50-79yr,734
2020-48,EL,50-79yr,4788
2020-48,ES,50-79yr,16656
2020-48,FI,50-79yr,714
2020-48,HR,50-79yr,2405
2020-48,HU,50-79yr,14283
2020-48,IE,50-79yr,411
2020-48,IS,50-79yr,47
2020-48,IT,50-79yr,61758
2020-48,LT,50-79yr,5273
2020-48,LU,50-79yr,538
2020-48,LV,50-79yr,1520
2020-48,MT,50-79yr,207
2020-48,NL,50-79yr,10931
2020-48,NO,50-79yr,673
2020-48,PL,50-79yr,4996
2020-48,PT,50-79yr,10221
2020-48,RO,50-79yr,19794
2020-48,SE,50-79yr,10164
2020-48,SI,50-79yr,3568
2020-48,SK,50-79yr,4801
2020-49,AT,50-79yr,7814
2020-49,BE,50-79yr,428
2020-49,CY,50-79yr,398
2020-49,CZ,50-79yr,9043
2020-49,DE,50-79yr,40164
2020-49,DK,50-79yr,3027
2020-49,EE,50-79yr,951
2020-49,EL,50-79yr,4092
2020-49,ES,50-79yr,14970
2020-49,FI,50-79yr,729
2020-49,HR,50-79yr,3294
2020-49,HU,50-79yr,13798
2020-49,IE,50-79yr,467
2020-49,IS,50-79yr,24
2020-49,IT,50-79yr,48960
2020-49,LT,50-79yr,6051
2020-49,LU,50-79yr,586
2020-49,LV,50-79yr,1907
2020-49,MT,50-79yr,167
2020-49,NL,50-79yr,12249
2020-49,NO,50-79yr,658
2020-49,PL,50-79yr,12832
2020-49,PT,50-79yr,8075
2020-49,RO,50-79yr,15802
2020-49,SE,50-79yr,10550
2020-49,SI,50-79yr,3523
2020-49,SK,50-79yr,5704
2020-50,AT,50-79yr,6638
2020-50,BE,50-79yr,4826
2020-50,CY,50-79yr,454
2020-50,CZ,50-79yr,11245
2020-50,DE,50-79yr,50319
2020-50,DK,50-79yr,5313
2020-50,EE,50-79yr,1076
2020-50,EL,50-79yr,3184
2020-50,ES,50-79yr,17456
2020-50,FI,50-79yr,697
2020-50,HR,50-79yr,3434
2020-50,HU,50-79yr,11372
2020-50,IE,50-79yr,461
2020-50,IS,50-79yr,12
2020-50,IT,50-79yr,40541
2020-50,LT,50-79yr,7743
2020-50,LU,50-79yr,536
2020-50,LV,50-79yr,1832
2020-50,MT,50-79yr,145
2020-50,NL,50-79yr,17658
2020-50,NO,50-79yr,588
2020-50,PL,50-79yr,10600
2020-50,PT,50-79yr,8002
2020-50,RO,50-79yr,16555
2020-50,SE,50-79yr,12427
2020-50,SI,50-79yr,3719
2020-50,SK,50-79yr,8410
2020-51,AT,50-79yr,5038
2020-51,BE,50-79yr,5114
2020-51,CY,50-79yr,563
2020-51,CZ,50-79yr,15186
2020-51,DE,50-79yr,58442
2020-51,DK,50-79yr,6613
2020-51,EE,50-79yr,1341
2020-51,EL,50-79yr,2377
2020-51,ES,50-79yr,21394
2020-51,FI,50-79yr,570
2020-51,HR,50-79yr,4879
2020-51,HU,50-79yr,8454
2020-51,IE,50-79yr,969
2020-51,IS,50-79yr,10
2020-51,IT,50-79yr,39643
2020-51,LT,50-79yr,8081
2020-51,LU,50-79yr,398
2020-51,LV,50-79yr,2283
2020-51,MT,50-79yr,132
2020-51,NL,50-79yr,25270
2020-51,NO,50-79yr,720
2020-51,PL,50-79yr,24839
2020-51,PT,50-79yr,8105
2020-51,RO,50-79yr,14103
2020-51,SE,50-79yr,13688
2020-51,SI,50-79yr,3449
2020-51,SK,50-79yr,10520
2020-52,AT,50-79yr,4631
2020-52,BE,50-79yr,3848
2020-52,CY,50-79yr,511
2020-52,CZ,50-79yr,15435
2020-52,DE,50-79yr,48721
2020-52,DK,50-79yr,4825
2020-52,EE,50-79yr,1343
2020-52,EL,50-79yr,1658
2020-52,ES,50-79yr,23316
2020-52,FI,50-79yr,386
2020-52,HR,50-79yr,4246
2020-52,HU,50-79yr,4828
2020-52,IE,50-79yr,1591
2020-52,IS,50-79yr,14
2020-52,IT,50-79yr,35088
2020-52,LT,50-79yr,7238
2020-52,LU,50-79yr,213
2020-52,LV,50-79yr,2271
2020-52,MT,50-79yr,185
2020-52,NL,50-79yr,25816
2020-52,NO,50-79yr,813
2020-52,PL,50-79yr,6320
2020-52,PT,50-79yr,6610
2020-52,RO,50-79yr,9577
2020-52,SE,50-79yr,11504
2020-52,SI,50-79yr,3451
2020-52,SK,50-79yr,7083
2020-53,AT,50-79yr,5134
2020-53,BE,50-79yr,3436
2020-53,CY,50-79yr,638
2020-53,CZ,50-79yr,25248
2020-53,DE,50-79yr,43651
2020-53,DK,50-79yr,4491
2020-53,EE,50-79yr,1347
2020-53,EL,50-79yr,1621
2020-53,ES,50-79yr,33956
2020-53,FI,50-79yr,422
2020-53,HR,50-79yr,4216
2020-53,HU,50-79yr,5122
2020-53,IE,50-79yr,5517
2020-53,IS,50-79yr,8
2020-53,IT,50-79yr,43601
2020-53,LT,50-79yr,6591
2020-53,LU,50-79yr,193
2020-53,LV,50-79yr,2531
2020-53,MT,50-79yr,250
2020-53,NL,50-79yr,21501
2020-53,NO,50-79yr,959
2020-53,PL,50-79yr,13857
2020-53,PT,50-79yr,11064
2020-53,RO,50-79yr,9733
2020-53,SE,50-79yr,12844
2020-53,SI,50-79yr,3946
2020-53,SK,50-79yr,8136
2021-01,AT,50-79yr,5022
2021-01,BE,50-79yr,4195
2021-01,CY,50-79yr,983
2021-01,CZ,50-79yr,31670
2021-01,DE,50-79yr,49442
2021-01,DK,50-79yr,3418
2021-01,EE,50-79yr,1562
2021-01,EL,50-79yr,1648
2021-01,ES,50-79yr,58903
2021-01,FI,50-79yr,396
2021-01,HR,50-79yr,4428
2021-01,HU,50-79yr,5926
2021-01,IE,50-79yr,12381
2021-01,IS,50-79yr,16
2021-01,IT,50-79yr,44443
2021-01,LT,50-79yr,5037
2021-01,LU,50-79yr,162
2021-01,LV,50-79yr,2862
2021-01,MT,50-79yr,321
2021-01,NL,50-79yr,17734
2021-01,NO,50-79yr,908
2021-01,PL,50-79yr,6811
2021-01,PT,50-79yr,17711
2021-01,RO,50-79yr,10850
2021-01,SE,50-79yr,11521
2021-01,SI,50-79yr,4916
2021-01,SK,50-79yr,12445
2021-02,AT,50-79yr,3733
2021-02,BE,50-79yr,4121
2021-02,CY,50-79yr,266
2021-02,CZ,50-79yr,20310
2021-02,DE,50-79yr,39777
2021-02,DK,50-79yr,2230
2021-02,EE,50-79yr,1223
2021-02,EL,50-79yr,1282
2021-02,ES,50-79yr,77794
2021-02,FI,50-79yr,355
2021-02,HR,50-79yr,4809
2021-02,HU,50-79yr,3713
2021-02,IE,50-79yr,6765
2021-02,IS,50-79yr,12
2021-02,IT,50-79yr,34294
2021-02,LT,50-79yr,3245
2021-02,LU,50-79yr,160
2021-02,LV,50-79yr,2458
2021-02,MT,50-79yr,295
2021-02,NL,50-79yr,14754
2021-02,NO,50-79yr,677
2021-02,PL,50-79yr,13442
2021-02,PT,50-79yr,21068
2021-02,RO,50-79yr,8403
2021-02,SE,50-79yr,8568
2021-02,SI,50-79yr,3605
2021-02,SK,50-79yr,9145
2021-03,AT,50-79yr,3403
2021-03,BE,50-79yr,4097
2021-03,CY,50-79yr,282
2021-03,CZ,50-79yr,16815
2021-03,DE,50-79yr,32871
2021-03,DK,50-79yr,1696
2021-03,EE,50-79yr,1343
2021-03,EL,50-79yr,1216
2021-03,ES,50-79yr,75815
2021-03,FI,50-79yr,483
2021-03,HR,50-79yr,3978
2021-03,HU,50-79yr,3166
2021-03,IE,50-79yr,3967
2021-03,IS,50-79yr,2
2021-03,IT,50-79yr,30774
2021-03,LT,50-79yr,2912
2021-03,LU,50-79yr,139
2021-03,LV,50-79yr,2274
2021-03,MT,50-79yr,308
2021-03,NL,50-79yr,13459
2021-03,NO,50-79yr,466
2021-03,PL,50-79yr,11084
2021-03,PT,50-79yr,27003
2021-03,RO,50-79yr,7435
2021-03,SE,50-79yr,6923
2021-03,SI,50-79yr,3250
2021-03,SK,50-79yr,10546
2021-04,AT,50-79yr,3187
2021-04,BE,50-79yr,4276
2021-04,CY,50-79yr,231
2021-04,CZ,50-79yr,16123
2021-04,DE,50-79yr,27276
2021-04,DK,50-79yr,966
2021-04,EE,50-79yr,1253
2021-04,EL,50-79yr,1782
2021-04,ES,50-79yr,55355
2021-04,FI,50-79yr,552
2021-04,HR,50-79yr,3836
2021-04,HU,50-79yr,3249
2021-04,IE,50-79yr,2362
2021-04,IS,50-79yr,5
2021-04,IT,50-79yr,29295
2021-04,LT,50-79yr,2348
2021-04,LU,50-79yr,162
2021-04,LV,50-79yr,2109
2021-04,MT,50-79yr,267
2021-04,NL,50-79yr,10842
2021-04,NO,50-79yr,397
2021-04,PL,50-79yr,12269
2021-04,PT,50-79yr,27096
2021-04,RO,50-79yr,7382
2021-04,SE,50-79yr,5963
2021-04,SI,50-79yr,3125
2021-04,SK,50-79yr,8167
2021-05,AT,50-79yr,3009
2021-05,BE,50-79yr,3907
2021-05,CY,50-79yr,224
2021-05,CZ,50-79yr,16823
2021-05,DE,50-79yr,22144
2021-05,DK,50-79yr,913
2021-05,EE,50-79yr,1222
2021-05,EL,50-79yr,2350
2021-05,ES,50-79yr,32254
2021-05,FI,50-79yr,441
2021-05,HR,50-79yr,3560
2021-05,HU,50-79yr,3434
2021-05,IE,50-79yr,1762
2021-05,IS,50-79yr,3
2021-05,IT,50-79yr,29093
2021-05,LT,50-79yr,1613
2021-05,LU,50-79yr,173
2021-05,LV,50-79yr,2128
2021-05,MT,50-79yr,183
2021-05,NL,50-79yr,9718
2021-05,NO,50-79yr,330
2021-05,PL,50-79yr,9666
2021-05,PT,50-79yr,14146
2021-05,RO,50-79yr,6729
2021-05,SE,50-79yr,5409
2021-05,SI,50-79yr,2407
2021-05,SK,50-79yr,11750
2021-06,AT,50-79yr,3016
2021-06,BE,50-79yr,3404
2021-06,CY,50-79yr,207
2021-06,CZ,50-79yr,17603
2021-06,DE,50-79yr,17206
2021-06,DK,50-79yr,774
2021-06,EE,50-79yr,1414
